ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount,source_file,stock_name,short_ma,long_ma,target_position,trade_signal,position,market_return,turnover,transaction_cost,strategy_return,strategy_equity,benchmark_equity,running_peak,drawdown,short_window,long_window
688017.SH,2025-07-24,128.88,131.67,128.88,130.29,128.8,1.49,1.1568,38988.43,509077.837,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,,,0.0,0,0.0,0.011568322981366341,0.0,0.0,0.0,100000.0,104323.80494835456,100000.0,0.0,20,60
688017.SH,2025-07-25,130.8,130.87,128.3,130.45,130.29,0.16,0.1228,32765.0,424467.33,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,124.4005,,0.0,0,0.0,0.0012280297797220285,0.0,0.0,0.0,100000.0,104451.91768756506,100000.0,0.0,20,60
688017.SH,2025-07-28,132.35,133.88,129.66,129.83,130.45,-0.62,-0.4753,38738.11,507822.732,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,124.64750000000001,,0.0,0,0.0,-0.004752778842468164,0.0,0.0,-0.0,100000.0,103955.48082312438,100000.0,0.0,20,60
688017.SH,2025-07-29,129.0,131.68,128.33,130.4,129.83,0.57,0.439,34905.6,453603.549,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,125.01049999999998,,0.0,0,0.0,0.00439035662019549,0.0,0.0,0.0,100000.0,104411.88245656178,100000.0,0.0,20,60
688017.SH,2025-07-30,129.99,130.2,126.54,127.8,130.4,-2.6,-1.9939,38541.86,495303.217,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,125.398,,0.0,0,0.0,-0.019938650306748573,0.0,0.0,-0.0,100000.0,102330.05044439108,100000.0,0.0,20,60
688017.SH,2025-07-31,127.75,134.48,127.38,129.66,127.8,1.86,1.4554,68720.4,905182.424,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,125.876,,0.0,0,0.0,0.014553990610328693,0.0,0.0,0.0,100000.0,103819.36103771321,100000.0,0.0,20,60
688017.SH,2025-08-01,129.4,131.44,126.17,127.51,129.66,-2.15,-1.6582,40985.44,525241.406,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,126.29850000000002,,0.0,0,0.0,-0.016581829399969106,0.0,0.0,-0.0,100000.0,102097.84610457205,100000.0,0.0,20,60
688017.SH,2025-08-04,127.6,134.22,127.15,133.98,127.51,6.47,5.0741,71890.35,948221.199,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,127.2415,,0.0,0,0.0,0.05074111834365924,0.0,0.0,0.0,100000.0,107278.40499639684,100000.0,0.0,20,60
688017.SH,2025-08-05,133.98,134.58,132.04,133.99,133.98,0.01,0.0075,43613.84,581716.372,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,128.0015,,0.0,0,0.0,7.463800567264478e-05,0.0,0.0,0.0,100000.0,107286.41204259753,100000.0,0.0,20,60
688017.SH,2025-08-06,134.63,142.0,133.07,140.13,133.99,6.14,4.5824,104098.28,1440425.788,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,129.1035,,0.0,0,0.0,0.04582431524740649,0.0,0.0,0.0,100000.0,112202.73840980066,100000.0,0.0,20,60
688017.SH,2025-08-07,141.5,141.5,136.54,138.6,140.13,-1.53,-1.0918,60933.37,841816.314,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,130.0905,,0.0,0,0.0,-0.010918432883750828,0.0,0.0,-0.0,100000.0,110977.6603411002,100000.0,0.0,20,60
688017.SH,2025-08-08,138.52,138.57,133.8,134.2,138.6,-4.4,-3.1746,45184.26,611307.114,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,130.70600000000002,,0.0,0,0.0,-0.031746031746031744,0.0,0.0,-0.0,100000.0,107454.5600128113,100000.0,0.0,20,60
688017.SH,2025-08-11,134.55,138.48,134.21,137.0,134.2,2.8,2.0864,47218.94,644742.638,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,131.32,,0.0,0,0.0,0.02086438152011927,0.0,0.0,0.0,100000.0,109696.53294899515,100000.0,0.0,20,60
688017.SH,2025-08-12,136.11,137.5,134.3,137.11,137.0,0.11,0.0803,37341.7,507117.359,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,131.95549999999997,,0.0,0,0.0,0.0008029197080292594,0.0,0.0,0.0,100000.0,109784.61045720238,100000.0,0.0,20,60
688017.SH,2025-08-13,137.59,138.79,135.28,138.51,137.11,1.4,1.0211,50319.85,690739.707,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,132.5615,,0.0,0,0.0,0.0102107796659614,0.0,0.0,0.0,100000.0,110905.59692529427,100000.0,0.0,20,60
688017.SH,2025-08-14,138.3,140.7,134.5,137.64,138.51,-0.87,-0.6281,71724.48,989427.85,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,132.993,,0.0,0,0.0,-0.0062811349361057145,0.0,0.0,-0.0,100000.0,110208.98390583716,100000.0,0.0,20,60
688017.SH,2025-08-15,137.52,149.47,137.02,148.31,137.64,10.67,7.7521,118812.37,1718336.978,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,133.964,,0.0,0,0.0,0.07752106945655335,0.0,0.0,0.0,100000.0,118752.50220193774,100000.0,0.0,20,60
688017.SH,2025-08-18,149.66,151.77,145.51,147.46,148.31,-0.85,-0.5731,97263.52,1439180.737,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,134.6035,,0.0,0,0.0,-0.00573123862180569,0.0,0.0,-0.0,100000.0,118071.90327488193,100000.0,0.0,20,60
688017.SH,2025-08-19,147.48,154.44,145.68,151.18,147.46,3.72,2.5227,99141.61,1486591.184,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,135.6425,,0.0,0,0.0,0.025227180252271886,0.0,0.0,0.0,100000.0,121050.52446152618,100000.0,0.0,20,60
688017.SH,2025-08-20,150.7,150.7,145.47,149.01,151.18,-2.17,-1.4354,74628.5,1104513.594,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,136.653,,0.0,0,0.0,-0.01435375049609744,0.0,0.0,-0.0,100000.0,119312.99543598368,100000.0,0.0,20,60
688017.SH,2025-08-21,149.88,150.86,145.08,145.96,149.01,-3.05,-2.0468,58885.4,867932.321,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,137.4365,,0.0,0,0.0,-0.020468424937923557,0.0,0.0,-0.0,100000.0,116870.84634478344,100000.0,0.0,20,60
688017.SH,2025-08-22,146.66,150.21,146.21,150.01,145.96,4.05,2.7747,70469.08,1048704.135,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,138.41450000000003,,0.0,0,0.0,0.027747328035077956,0.0,0.0,0.0,100000.0,120113.70005604933,100000.0,0.0,20,60
688017.SH,2025-08-25,152.0,159.5,151.55,154.7,150.01,4.69,3.1265,104707.24,1626131.599,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,139.658,,0.0,0,0.0,0.03126458236117591,0.0,0.0,0.0,100000.0,123869.00472415728,100000.0,0.0,20,60
688017.SH,2025-08-26,151.98,154.2,151.0,151.75,154.7,-2.95,-1.9069,51492.61,784976.005,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,140.7255,,0.0,0,0.0,-0.01906916612798959,0.0,0.0,-0.0,100000.0,121506.92609496358,100000.0,0.0,20,60
688017.SH,2025-08-27,152.0,159.55,148.61,148.66,151.75,-3.09,-2.0362,100962.26,1560592.613,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,141.7685,,0.0,0,0.0,-0.020362438220757895,0.0,0.0,-0.0,100000.0,119032.74881896068,100000.0,0.0,20,60
688017.SH,2025-08-28,147.85,151.15,145.66,150.89,148.66,2.23,1.5001,83434.8,1239212.372,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,142.83,,0.0,0,0.0,0.015000672675904658,0.0,0.0,0.0,100000.0,120818.3201217071,100000.0,0.0,20,60
688017.SH,2025-08-29,150.5,153.36,146.02,150.76,150.89,-0.13,-0.0862,71921.11,1076278.2,TASK1/data/688017.SH_daily_20250629_20260629.csv,绿的谐波,143.9925,,0.0,0,0.0,-0.000861554775001605,0.0,0.0,-0.0,100000.0,120714.22852109857,100000.0,0.0,20,60
